time,open,high,low,close,volume
2026-01-30 00:00:00,1.196950,1.196950,1.196270,1.196590,345.000000
2026-01-30 01:00:00,1.196580,1.197360,1.196410,1.196650,996.000000
2026-01-30 02:00:00,1.196640,1.197200,1.192920,1.193090,4853.000000
2026-01-30 03:00:00,1.193100,1.193880,1.191310,1.191600,5748.000000
2026-01-30 04:00:00,1.191590,1.192540,1.189400,1.191760,7461.000000
2026-01-30 05:00:00,1.191790,1.192230,1.191210,1.191900,3273.000000
2026-01-30 06:00:00,1.191890,1.193350,1.191800,1.192340,2011.000000
2026-01-30 07:00:00,1.192350,1.193420,1.191330,1.192370,2729.000000
2026-01-30 08:00:00,1.192390,1.193220,1.191280,1.191790,4173.000000
2026-01-30 09:00:00,1.191790,1.194160,1.191360,1.193660,5534.000000
2026-01-30 10:00:00,1.193720,1.194180,1.192240,1.193190,5106.000000
2026-01-30 11:00:00,1.193160,1.193690,1.189740,1.190740,6114.000000
2026-01-30 12:00:00,1.190700,1.192420,1.190380,1.192010,4012.000000
2026-01-30 13:00:00,1.192010,1.194950,1.191980,1.194810,4041.000000
2026-01-30 14:00:00,1.194790,1.195370,1.191410,1.191840,4342.000000
2026-01-30 15:00:00,1.191830,1.192360,1.190080,1.191160,6476.000000
2026-01-30 16:00:00,1.191170,1.192020,1.190020,1.190550,6921.000000
2026-01-30 17:00:00,1.190520,1.190520,1.188210,1.189420,9539.000000
2026-01-30 18:00:00,1.189430,1.189660,1.187070,1.188520,6981.000000
2026-01-30 19:00:00,1.188490,1.188660,1.186560,1.187140,6309.000000
2026-01-30 20:00:00,1.187140,1.188330,1.185350,1.187730,7427.000000
2026-01-30 21:00:00,1.187720,1.188390,1.186340,1.186850,5347.000000
2026-01-30 22:00:00,1.186830,1.186830,1.185180,1.185180,3465.000000
2026-01-30 23:00:00,1.185180,1.185560,1.184900,1.185010,1851.000000
2026-02-02 00:00:00,1.184820,1.185130,1.184380,1.184800,684.000000
2026-02-02 01:00:00,1.184870,1.185600,1.183850,1.184520,4346.000000
2026-02-02 02:00:00,1.184530,1.187380,1.184530,1.186570,5300.000000
2026-02-02 03:00:00,1.186580,1.187160,1.185180,1.186970,5508.000000
2026-02-02 04:00:00,1.187030,1.187380,1.186210,1.186220,3962.000000
2026-02-02 05:00:00,1.186210,1.187080,1.186200,1.186310,2858.000000
2026-02-02 06:00:00,1.186320,1.187150,1.185710,1.186230,2766.000000
