time,open,high,low,close,volume
2025-01-22 08:00:00,1.234230,1.234250,1.231440,1.232020,3253.000000
2025-01-22 09:00:00,1.232020,1.232670,1.231030,1.231740,5461.000000
2025-01-22 10:00:00,1.231750,1.233800,1.231530,1.233790,6452.000000
2025-01-22 11:00:00,1.233800,1.236410,1.233690,1.236320,6150.000000
2025-01-22 12:00:00,1.236330,1.237490,1.235700,1.236680,4939.000000
2025-01-22 13:00:00,1.236690,1.237190,1.235110,1.235480,3943.000000
2025-01-22 14:00:00,1.235470,1.235870,1.234380,1.235500,4496.000000
2025-01-22 15:00:00,1.235510,1.236770,1.233480,1.234420,6176.000000
2025-01-22 16:00:00,1.234420,1.234740,1.232730,1.233470,7224.000000
2025-01-22 17:00:00,1.233460,1.233520,1.231080,1.231750,7186.000000
2025-01-22 18:00:00,1.231740,1.232470,1.230650,1.232060,5384.000000
2025-01-22 19:00:00,1.232070,1.232110,1.231240,1.232060,4104.000000
2025-01-22 20:00:00,1.232070,1.232870,1.231390,1.232310,3433.000000
2025-01-22 21:00:00,1.232300,1.233020,1.232080,1.232440,3240.000000
2025-01-22 22:00:00,1.232430,1.232820,1.231440,1.231540,2793.000000
2025-01-22 23:00:00,1.231530,1.231730,1.230830,1.230830,1473.000000
2025-01-23 00:00:00,1.230740,1.231720,1.230670,1.230850,623.000000
2025-01-23 01:00:00,1.231020,1.231470,1.230590,1.231230,1495.000000
2025-01-23 02:00:00,1.231220,1.231840,1.231090,1.231440,3022.000000
2025-01-23 03:00:00,1.231450,1.232230,1.230750,1.230940,3502.000000
2025-01-23 04:00:00,1.230940,1.231030,1.230080,1.230840,2694.000000
2025-01-23 05:00:00,1.230830,1.231460,1.230670,1.231400,2271.000000
2025-01-23 06:00:00,1.231390,1.232010,1.231370,1.231910,1478.000000
2025-01-23 07:00:00,1.231910,1.232030,1.231020,1.231060,2326.000000
2025-01-23 08:00:00,1.231060,1.231960,1.230710,1.230810,2149.000000
2025-01-23 09:00:00,1.230750,1.231010,1.229400,1.230390,4842.000000
2025-01-23 10:00:00,1.230390,1.230530,1.229220,1.229530,4546.000000
2025-01-23 11:00:00,1.229520,1.232000,1.229450,1.231570,4525.000000
2025-01-23 12:00:00,1.231580,1.232980,1.231320,1.231930,3442.000000
2025-01-23 13:00:00,1.231950,1.232790,1.230490,1.230690,3763.000000
2025-01-23 14:00:00,1.230690,1.231580,1.229880,1.231450,4569.000000
2025-01-23 15:00:00,1.231500,1.232930,1.230740,1.232190,6325.000000
2025-01-23 16:00:00,1.232180,1.233470,1.231600,1.232800,6664.000000
2025-01-23 17:00:00,1.232840,1.232930,1.230980,1.232220,6686.000000
2025-01-23 18:00:00,1.232240,1.235920,1.229910,1.234520,10805.000000
2025-01-23 19:00:00,1.234520,1.237440,1.234120,1.237110,5521.000000
2025-01-23 20:00:00,1.237140,1.237150,1.235490,1.235750,3762.000000
2025-01-23 21:00:00,1.235760,1.236360,1.235380,1.235820,3734.000000
2025-01-23 22:00:00,1.235820,1.236470,1.235160,1.235330,3612.000000
2025-01-23 23:00:00,1.235370,1.235530,1.234570,1.234990,1572.000000
2025-01-24 00:00:00,1.234990,1.235230,1.234570,1.234970,630.000000
2025-01-24 01:00:00,1.234980,1.235370,1.234710,1.235260,1062.000000
2025-01-24 02:00:00,1.235250,1.235730,1.234710,1.235470,2286.000000
2025-01-24 03:00:00,1.235480,1.235670,1.234880,1.235350,3293.000000
2025-01-24 04:00:00,1.235350,1.239800,1.235330,1.239700,6447.000000
2025-01-24 05:00:00,1.239670,1.240290,1.238020,1.239210,5084.000000
2025-01-24 06:00:00,1.239210,1.239870,1.238700,1.239180,3934.000000
2025-01-24 07:00:00,1.239190,1.239920,1.238530,1.239840,3500.000000
2025-01-24 08:00:00,1.239850,1.241760,1.239660,1.239780,5721.000000
