time,open,high,low,close,volume
2025-12-19 12:00:00,4329.280000,4331.560000,4322.270000,4327.580000,9055.000000
2025-12-19 13:00:00,4327.650000,4329.260000,4325.090000,4327.100000,11638.000000
2025-12-19 14:00:00,4327.250000,4328.640000,4320.580000,4326.540000,10833.000000
2025-12-19 15:00:00,4326.600000,4335.220000,4325.850000,4328.190000,15959.000000
2025-12-19 16:00:00,4328.200000,4337.670000,4319.620000,4332.230000,22538.000000
2025-12-19 17:00:00,4332.210000,4348.990000,4331.740000,4347.630000,22574.000000
2025-12-19 18:00:00,4347.590000,4354.540000,4341.900000,4349.610000,18803.000000
2025-12-19 19:00:00,4349.620000,4355.840000,4346.880000,4353.230000,13572.000000
2025-12-19 20:00:00,4353.170000,4356.350000,4342.990000,4348.480000,13172.000000
2025-12-19 21:00:00,4348.430000,4350.600000,4345.070000,4345.180000,7488.000000
2025-12-19 22:00:00,4345.180000,4346.270000,4336.700000,4339.370000,9565.000000
2025-12-19 23:00:00,4339.340000,4340.020000,4336.420000,4339.220000,4149.000000
2025-12-22 01:00:00,4339.700000,4356.030000,4337.870000,4355.120000,6675.000000
2025-12-22 02:00:00,4355.060000,4366.100000,4355.060000,4364.790000,8753.000000
2025-12-22 03:00:00,4364.830000,4384.770000,4361.130000,4382.910000,17699.000000
2025-12-22 04:00:00,4382.860000,4388.550000,4378.400000,4385.890000,12629.000000
2025-12-22 05:00:00,4385.860000,4394.780000,4384.110000,4392.490000,9938.000000
2025-12-22 06:00:00,4392.490000,4401.020000,4391.140000,4398.250000,6846.000000
2025-12-22 07:00:00,4398.100000,4409.340000,4396.660000,4400.020000,12784.000000
2025-12-22 08:00:00,4399.990000,4419.970000,4398.720000,4419.520000,13610.000000
2025-12-22 09:00:00,4419.500000,4420.440000,4410.080000,4414.270000,8945.000000
2025-12-22 10:00:00,4414.260000,4414.770000,4405.990000,4408.120000,9160.000000
2025-12-22 11:00:00,4408.150000,4414.690000,4407.840000,4410.960000,6077.000000
2025-12-22 12:00:00,4411.020000,4415.810000,4405.940000,4408.560000,6709.000000
2025-12-22 13:00:00,4408.540000,4411.580000,4406.010000,4410.270000,8331.000000
2025-12-22 14:00:00,4410.130000,4415.980000,4406.090000,4415.690000,11130.000000
2025-12-22 15:00:00,4415.700000,4427.280000,4412.670000,4423.680000,17102.000000
2025-12-22 16:00:00,4423.680000,4428.960000,4414.670000,4419.140000,19480.000000
2025-12-22 17:00:00,4419.160000,4435.430000,4411.860000,4431.690000,19585.000000
2025-12-22 18:00:00,4431.630000,4442.030000,4428.020000,4438.670000,14406.000000
2025-12-22 19:00:00,4438.680000,4441.950000,4431.940000,4438.330000,9682.000000
2025-12-22 20:00:00,4438.590000,4438.880000,4429.380000,4435.230000,7090.000000
2025-12-22 21:00:00,4435.230000,4435.930000,4428.640000,4433.710000,6737.000000
